areaId	areaName	round	ballots	totalPts	Chris ALEXANDER	Maxime BERNIER	Steven BLANEY	Michael CHONG	Kellie LEITCH	Pierre LEMIEUX	Deepak OBHRAI	Kevin O'LEARY	Erin O'TOOLE	Rick PETERSON	Lisa RAITT	Andrew SAXTON	Andrew SCHEER	Brad TROST	Undervotes	Remainder
313	Chilliwack–Hope	9		99.99998	0	0.14412132882427	0	0.029077105815421	0	0	0	0	0.10113782022756	0	0	0	0.63716822743365	0.088495517699104	8	0.00002
313	Chilliwack–Hope	10		99.99997	0	0.14904454471336	0	0	0	0	0	0	0.11464963439489	0	0	0	0.64713389414017	0.089171926751578	14	0.00003
313	Chilliwack–Hope	11		99.99999	0	0.1569390156939	0	0	0	0	0	0	0.12710761271076	0	0	0	0.71595337159534	0	28	0.00001
313	Chilliwack–Hope	12		99.99999	0	0.18364611836461	0	0	0	0	0	0	0	0	0	0	0.81635388163539	0	53	0.00001
314	Cloverdale–Langley City	0	450	99.99993	0.0022271015589711	0.23608026525619	0	0.042316229621361	0.060133642093549	0.22494445746112	0.0022271015589711	0.013363009354107	0.080178156124709	0.0022271015589711	0.017817312472119	0.0066815046770533	0.24498897149228	0.066815146770603	0	0.00007
314	Cloverdale–Langley City	1		99.99993	0.0022271015589711	0.23608026525619	0	0.042316229621361	0.060133642093549	0.22494445746112	0	0.013363009354107	0.080178156124709	0.0022271015589711	0.017817312472119	0.0089086062360244	0.24498897149228	0.066815146770603	0	0.00007
314	Cloverdale–Langley City	2		99.99995	0.0022271011135506	0.23830741915371	0	0.042316221158111	0.060133630066815	0.22494441247221	0	0.013363006681503	0.08017814008907	0.0022271011135506	0.017817308908654	0	0.24944332472166	0.069042334521167	0	0.00005
314	Cloverdale–Langley City	3		99.99996	0.0022271008908404	0.23830739532296	0	0.044543417817367	0.06013362405345	0.22494438997776	0	0.013363005345202	0.080178132071253	0	0.017817307126923	0	0.24944329977732	0.069042327616931	0	0.00004
314	Cloverdale–Langley City	4		99.99997	0.0022271006681302	0.24944327483298	0	0.044543413363024	0.060133618040085	0.22494436748331	0	0	0.082405324721597	0	0.017817305345192	0	0.24944327483298	0.069042320712696	0	0.00003
314	Cloverdale–Langley City	5		99.99997	0	0.25167037550111	0	0.044543413363024	0.060133618040085	0.22494436748331	0	0	0.082405324721597	0	0.017817305345192	0	0.24944327483298	0.069042320712696	0	0.00003
314	Cloverdale–Langley City	6		99.99997	0	0.25167037550111	0	0.044543413363024	0.060133618040085	0.22494436748331	0	0	0.082405324721597	0	0.017817305345192	0	0.24944327483298	0.069042320712696	0	0.00003
314	Cloverdale–Langley City	7		99.99998	0	0.26116075223215	0	0.049107109821422	0.060267812053562	0.22544644508929	0	0	0.084821416964283	0	0	0	0.25000005000001	0.069196413839283	1	0.00002
314	Cloverdale–Langley City	8		99.99998	0	0.26785715357143	0	0.049107109821422	0.062500012500002	0	0	0	0.095982119196424	0	0	0	0.36160717232143	0.16294643258929	1	0.00002
314	Cloverdale–Langley City	9		99.99998	0	0.28995435799087	0	0.050228310045662	0	0	0	0	0.10730592146118	0	0	0	0.38356167671234	0.16894973378995	11	0.00002
314	Cloverdale–Langley City	10		99.99998	0	0.30394436078887	0	0	0	0	0	0	0.11600922320184	0	0	0	0.4060324812065	0.17401393480279	18	0.00002
314	Cloverdale–Langley City	11		99.99998	0	0.32125606425121	0	0	0	0	0	0	0.14251202850241	0	0	0	0.53623190724638	0	34	0.00002
314	Cloverdale–Langley City	12		99.99999	0	0.37406483740648	0	0	0	0	0	0	0	0	0	0	0.62593516259352	0	47	0.00001
315	Coquitlam–Port Coquitlam	0	347	99.99994	0.002881801729081	0.25360245216147	0.002881801729081	0.040345824207495	0.051873131123879	0.074927944956767	0	0.020172912103747	0.08357345014407	0.0086455051873031	0.02881841729105	0.017291010374606	0.17002890201734	0.24495684697411	0	0.00006
315	Coquitlam–Port Coquitlam	1		99.99994	0.002881801729081	0.25360245216147	0.002881801729081	0.040345824207495	0.051873131123879	0.074927944956767	0	0.020172912103747	0.08357345014407	0.0086455051873031	0.02881841729105	0.017291010374606	0.17002890201734	0.24495684697411	0	0.00006
315	Coquitlam–Port Coquitlam	2		99.99996	0.0028901011560405	0.2572255028902	0.0028901011560405	0.040462416184966	0.052023120809248	0.075144530057812	0	0.020231208092483	0.083815033526013	0.0086705034682014	0.031791912716765	0	0.17919077167631	0.24566479826592	1	0.00004
315	Coquitlam–Port Coquitlam	3		99.99996	0.0028901011560405	0.26300580520232	0.0028901011560405	0.043352617341047	0.052023120809248	0.075144530057812	0	0.020231208092483	0.083815033526013	0	0.031791912716765	0	0.17919077167631	0.24566479826592	1	0.00004
